tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
430528566,"1393.01","FP",0.5590256,2460405.4429090,0.6880000
431156009,"1394.01","FP",2.9581480,2460403.6633040,3.7690000
468472950,"1395.01","FP",0.9873600,2458712.3583100,1.4640000
468845640,"1396.01","FP",3.9930700,2458741.7291400,4.7830000
64553698,"1397.01","FP",8.6795072,2458965.0509090,3.6280000
66445643,"1398.01","APC",6.5560604,2460420.9375020,2.7030000
66783360,"1399.01","FP",1.3812787,2459881.3063200,2.4000000
140068425,"140.01","APC",2.2813432,2458327.3998280,1.1601933
258801269,"1400.01","FP",5.4892300,2458689.0256800,3.2900000
259126549,"1401.01","FP",7.3845072,2459658.9489280,4.5310000
259129875,"1402.01","FP",0.4388900,2458684.0971500,0.9470000
328750515,"1403.01","FP",2.3359622,2459825.3447850,6.0165684
352239069,"1404.01","PC",6.8674054,2459908.5125460,3.4880000
352239069,"1404.02","PC",14.4318870,2459908.5229610,3.2650000
387834907,"1405.01","FP",12.6400100,2458739.8801100,6.8930000
231736113,"1406.01","CP",10.5739824,2459218.2314020,4.0400000
69747919,"1407.01","KP",9.9783319,2459085.3911200,4.2281711
364186197,"1408.01","CP",4.4247042,2460661.1816740,1.3180000
364186197,"1408.02","KP",2.2222094,2460479.0474190,2.4610000
115771549,"1409.01","APC",4.7182888,2459844.1250390,4.0460000
403224672,"141.01","CP",1.0082361,2460178.6714120,1.4100000
199444169,"1410.01","CP",1.2168732,2459850.7370580,0.8600000
116483514,"1411.01","CP",1.4520486,2460447.0853670,1.3390000
116483734,"1412.01","APC",4.7319770,2459714.0755110,0.3610000
119700084,"1413.01","PC",6.1182129,2459829.6989760,0.6671441
125442121,"1414.01","APC",3.0197807,2459853.5836820,3.5896763
148782377,"1415.01","PC",14.4204896,2458745.7101320,5.1737619
158025009,"1416.01","CP",1.0697621,2460423.2634350,1.3560000
1718201850,"1351.01","APC",5.9294089,2460654.5656500,2.9280000
336740528,"1352.01","APC",5.2958813,2460604.7774840,2.8820000
279177746,"1353.01","FP",4.4350025,2460551.5538030,2.2520000
365683032,"1354.01","FP",1.4287976,2460556.6016950,2.9300000
372264750,"1355.01","PC",2.1702725,2459853.5821790,2.1417853
277566483,"1356.01","PC",24.2544697,2459849.2422330,17.4860000
357972447,"1357.01","FP",0.3375900,2460393.7969140,1.3510000
275501623,"1358.01","FP",1.6734600,2458739.5991100,2.5400000
416624606,"1359.01","FP",2.5152549,2459821.8041880,2.3860000
410153553,"136.01","CP",0.4629304,2458325.7241250,0.5409433
330468175,"1360.01","FP",0.7090200,2458739.2800000,2.4900000
277447970,"1361.01","PC",2.2374620,2460608.7087630,2.9910000
395142888,"1362.01","PC",1.9173816,2460422.9589130,1.4660000
230017325,"1363.01","FP",9.6926509,2460649.2169070,2.8190000
26880783,"1364.01","PC",1.7753644,2460530.0347440,2.0340000
367099243,"1365.01","FP",1.8286961,2460421.8988530,3.3700000
120602501,"1366.01","FP",14.8626982,2459830.7727850,3.3250502
129539786,"1367.01","FP",2.0881134,2459850.2482030,2.3070000
136971594,"1368.01","FP",1.2556200,2458711.8136900,2.3040000
155005217,"1369.01","FP",7.6047417,2459867.2069610,5.2300000
176957796,"137.01","FA",4.8173797,2459199.4403150,1.3230000
155114483,"1370.01","FP",5.2651271,2459877.3684080,2.4630000
162130054,"1371.01","APC",5.0095595,2459848.5252930,3.3530000
164150539,"1372.01","FP",6.1600888,2459850.5437590,1.6700000
176899385,"1373.01","KP",3.8529998,2460605.0388130,3.2250000
190430205,"1374.01","FP",1.0688400,2458712.0686600,2.5120000
190442486,"1375.01","FP",5.4561177,2459850.1310400,3.1000000
190743990,"1376.01","FP",1.7380504,2460582.4871670,1.4960000
240613164,"1377.01","FP",1.9914300,2458712.0532400,4.1360000
249812036,"1378.01","FP",5.7785318,2460561.3953060,2.3480000
252490659,"1379.01","APC",1132.0244686,2459871.4386190,4.1190000
277683130,"138.01","APC",6.1982658,2460175.1423800,1.9120000
274170255,"1380.01","FP",1.4107200,2458712.0495100,2.6230000
275722992,"1381.01","PC",6.5601782,2460552.1743450,4.0580000
276360911,"1382.01","FA",0.4448200,2458738.8962300,1.0580000
313506357,"1383.01","FP",1.5327030,2459880.0293720,2.6980000
328167090,"1384.01","FP",0.7131492,2459880.7566630,2.4280000
329864959,"1385.01","FP",4.5231800,2458739.9674400,5.0990000
256783784,"1432.01","PC",6.1095756,2459851.6908170,2.4410000
13684720,"1433.01","APC",12.4379715,2458695.0112330,1.7137815
138588540,"1434.01","PC",29.8718530,2458703.4083270,4.6960535
153976959,"1435.01","PC",0.6858178,2458683.4315240,1.3936363
154383539,"1436.01","PC",0.8675883,2459690.5658130,1.3814953
198356533,"1437.01","CP",18.8408910,2460660.1833680,5.7650000
229650439,"1438.01","CP",5.1396666,2460641.8398470,0.8991981
229650439,"1438.02","CP",9.4280902,2460632.1017350,1.3770000
232982558,"1439.01","CP",27.6438617,2460638.5455610,5.3210000
261136679,"144.01","CP",6.2678320,2460011.5506530,2.7890000
233617847,"1440.01","PC",15.5174519,2459956.4010350,5.3220000
233617847,"1440.02","PC",4.6274206,2459656.0571630,4.6582573
233951353,"1441.01","PC",22.0929740,2460418.6619420,5.8130000
235683377,"1442.01","CP",0.4090681,2459768.7084210,0.6165726
237232044,"1443.01","CP",23.5407467,2460623.5845410,4.0250000
258514800,"1444.01","CP",0.4702719,2458711.3692950,1.3258819
259172391,"1445.01","PC",9.8130697,2459767.0181690,3.9100000
259172391,"1445.02","PC",4.7842093,2459740.8291890,2.9470000
294471966,"1446.01","PC",6.3170657,2458689.3644980,2.4466954
294471966,"1446.02","PC",4.5057387,2458685.4334080,1.8856750
298073824,"1447.01","FA",1.2273079,2458684.3627990,4.8114753
343628284,"1448.01","CP",8.0970819,2459857.1856080,3.1278520
356158613,"1449.02","PC",2.3691849,2458683.5805940,1.6840374
265612438,"145.01","PC",5.1300200,2459060.6424000,4.7800000
377293776,"1450.01","CP",2.0439268,2459662.3355740,1.0089370
417931607,"1451.01","CP",16.5379864,2460348.1075810,2.7960000
420112589,"1452.01","CP",11.0619937,2459731.3593110,1.7587777
198390247,"1453.01","CP",6.5886877,2460660.4093700,1.6780000
198390247,"1453.02","CP",4.3135263,2460583.4349080,1.8740000
294179385,"1454.01","PC",2.6794168,2459422.3128120,2.9888010
387259626,"1455.01","APC",3.6231364,2460656.3959110,2.3850000
199376584,"1456.01","CP",18.7122530,2460544.7532670,6.4750000
176860064,"1457.01","APC",6.3768174,2460602.8859630,2.7520000
164173105,"1417.01","CP",3.0726434,2459827.0017000,2.2602485
224600500,"1418.01","FA",0.6763235,2458684.2779660,4.9164590
311035838,"1419.01","KP",2.8997405,2459661.5681000,1.8490000
425934411,"142.01","PC",0.8533534,2458325.4859010,1.2018737
321857016,"1420.01","CP",6.9561134,2459830.4581920,3.3628003
329277372,"1421.01","FP",2.8879675,2459854.5099430,3.6626399
333473672,"1422.01","CP",13.0017890,2459864.0637590,4.4847322
346418409,"1423.01","FP",2.7556532,2458740.9618180,3.3967282
418959198,"1424.01","FP",4.8962484,2459827.5040990,2.3624180
350132371,"1425.01","APC",1.0318213,2460448.8627800,1.5990000
128501004,"1426.01","FP",0.7899900,2458739.0012000,1.1530000
2041563029,"1427.01","FP",12.8075800,2458747.0097100,3.5960000
377304435,"1428.01","FP",11.3562600,2458691.5606100,6.0470000
138968089,"1429.01","FP",0.6412558,2458711.5581510,1.1161082
25375553,"143.01","KP",2.3109689,2460155.8708100,3.4303821
293954617,"1430.01","CP",7.4341456,2460549.3111090,2.4240000
375506058,"1431.01","CP",2.6502320,2460554.5862500,2.0300000
377191482,"1485.01","FA",2.9551881,2459673.2068520,1.3610000
233541860,"1486.01","FP",0.2666485,2459635.5366460,1.0750000
459978312,"1487.01","FA",23.2879800,2458684.8873900,3.4620000
198457103,"1488.01","FA",0.4721054,2458683.4428320,1.6995515
219751469,"1489.01","FA",6.9830100,2458690.0492100,3.4720000
260985861,"149.01","PC",3.3399432,2458597.9398630,4.2534704
283474780,"1490.01","APC",3.9943000,2458765.9143500,4.8760000
53875855,"1491.01","PC",4.4902667,2459873.7742090,2.7580000
354594208,"1492.01","FP",0.8667300,2458765.2281300,1.0890000
15692883,"1493.01","CP",5.1479050,2460602.6323710,5.4050000
411608801,"1494.01","CP",5.0267996,2459856.4165470,2.7540440
431148743,"1495.01","FP",2.6277641,2459879.8084730,2.9970000
384045439,"1496.01","FP",10.8266100,2458743.8706600,6.8770000
371673488,"1497.01","FP",0.8165295,2460422.2058210,2.2940000
316402246,"1498.01","FP",1.4014167,2459836.9241480,3.6610000
414870287,"1499.01","FP",4.9589800,2458740.8589000,1.8310000
271893367,"150.01","CP",5.8574075,2459995.6456280,5.8548029
377420580,"1500.01","FP",1.4147363,2460422.2569830,2.4290000
329145325,"1501.01","FP",1.0777740,2459882.0248750,2.6820000
410528770,"1502.01","FP",2.7536237,2459847.7807590,2.3900000
428065977,"1503.01","FP",1.6534102,2459881.6527610,3.1020000
326114850,"1504.01","FP",1.2456423,2460406.0483110,1.3540000
331034236,"1505.01","FP",3.4272549,2459826.9079850,5.9083927
64836837,"1506.01","FP",10.9115374,2460423.0709640,3.2690000
430677414,"1507.01","FP",0.4674100,2458738.9304800,1.2500000
415741431,"1508.01","FP",2.1575124,2459878.8668660,2.2360000
272828463,"1509.01","FP",1.5776090,2460423.1009490,1.6460000
382302241,"151.01","FP",1.5978200,2458326.0501300,1.4900000
377739433,"1510.01","FP",1.2385200,2458764.8252200,3.1380000
376682699,"1511.01","FP",1.1025238,2460422.2491620,2.3210000
434718964,"1512.01","FP",1.5972260,2459854.9312680,5.3721722
269509393,"1513.01","FP",1.7658900,2458764.8441700,3.8070000
270238522,"1514.01","FP",1.3699100,2458765.4763600,4.1560000
470709084,"1515.01","FP",3.6650500,2458768.5685800,2.3460000
376637093,"1516.01","CP",2.0560153,2460449.2013880,2.7730000
455962313,"1517.01","FP",2.2550500,2460418.9942820,3.0340000
427761355,"1518.01","CP",1.9026060,2459854.4145800,2.3653693
272049972,"1519.01","FP",1.0960111,2458981.2420840,3.1670000
191284318,"1458.01","KP",2.7759678,2460610.0636220,3.0740000
16920150,"1459.01","FA",9.1559340,2458765.5459810,3.1412022
355636844,"146.01","FP",6.3055600,2459080.9032500,2.9460000
17005768,"1460.01","FP",6.8424983,2458765.2651160,3.3079378
44631965,"1461.01","APC",3.5686777,2458767.3170520,2.5811179
188768068,"1462.01","CP",2.1779407,2460338.5230710,2.0980000
190998418,"1463.01","KP",2.8791023,2459856.1442660,2.7497683
229944666,"1464.01","PC",11.3125266,2459643.7244170,2.5943007
236887394,"1465.01","KP",1.4200248,2459717.4230960,1.4310000
237086564,"1466.01","PC",1.8718991,2459823.8772490,1.4750000
240968774,"1467.01","CP",5.9711357,2458766.9891180,1.5478671
243185500,"1468.01","CP",15.5324385,2459450.3560250,1.7640717
243185500,"1468.02","CP",1.8805310,2459448.3081560,1.1911684
283722336,"1469.01","KP",3.0929386,2460606.2519610,0.8776502
283722336,"1469.02","KP",6.7650398,2460599.4972520,1.4210000
220435095,"147.01","FP",3.4231002,2460185.3655600,2.4377583
284441182,"1470.01","CP",2.5272822,2459883.4436140,1.2658610
306263608,"1471.01","CP",20.7724316,2460221.5034390,5.5080000
306263608,"1471.02","CP",52.5637056,2459462.5167200,6.5000000
306955329,"1472.01","CP",6.3634106,2459885.5687840,2.6923020
352413427,"1473.01","CP",5.2544884,2460608.8523450,2.8980000
427654774,"1474.01","FP",5.2226210,2458765.0424740,4.6936290
431514478,"1475.01","PC",8.4953513,2458767.6182960,0.9060555
432549364,"1476.01","KP",1.2174936,2460610.0369410,2.5700000
240681314,"1477.01","KP",2.7324809,2459855.9319780,2.2139341
409794137,"1478.01","CP",10.1802014,2459982.2363470,4.6130000
421308357,"1479.01","FP",16.6828999,2460319.9400690,1.8040000
393940766,"148.01","CP",4.8670758,2459062.2611220,3.1883546
335483600,"1480.01","FP",3.3540530,2459855.7113670,1.8984151
197650870,"1481.01","FP",2.1853174,2460422.8455790,1.6560000
252616865,"1482.01","PC",5.7121916,2459872.2984440,4.7750000
452803785,"1483.01","FP",5.0037857,2459844.5528580,4.1540000
67309890,"1484.01","FP",1.1623941,2460422.6164270,1.2660000
327341626,"1553.01","APC",5.9382163,2460633.0059560,2.2440000
299158887,"1554.01","KP",9.4341589,2459444.8967460,2.8505348
441732151,"1555.01","FP",2.0998900,2458712.0887900,0.9080000
405794804,"1556.01","FP",1.4412700,2458740.2187300,2.6050000
320506985,"1557.01","FP",1.0869700,2458765.3189700,1.9670000
117322779,"1558.01","FP",0.6860100,2458791.0730100,1.6140000
241040309,"1559.01","PC",3.4648951,2459904.8893590,1.0460000
220518305,"156.01","FP",14.1520000,2459128.6436400,3.5990000
241076290,"1560.01","PC",0.2580006,2459882.3788350,0.5351356
245462406,"1561.01","FP",2.2745600,2458791.8170400,3.3200000
249862365,"1562.01","FP",0.9899900,2458791.5299000,2.0500000
249945230,"1563.01","PC",1098.2258586,2458805.4555470,6.1210000
250724252,"1564.01","APC",0.5596691,2460635.8701700,1.4780000
251384275,"1565.01","PC",1099.2560385,2459907.7302680,5.6610000
256414077,"1566.01","FP",3.0110600,2458793.3820700,3.0730000
284050395,"1568.01","FP",1.3593200,2458765.4756900,2.8310000
285666479,"1569.01","FP",1.7161400,2458791.9836300,2.0380000
140691463,"157.01","CP",2.0845434,2458543.3383240,2.0170380
285674856,"1570.01","FP",1.7462600,2458790.8103800,3.8800000
285677945,"1571.01","FP",1.2427000,2458791.5610600,1.5630000
292321872,"1572.01","FP",8.6669800,2458794.1521700,6.1040000
302773669,"1573.01","KP",21.2164640,2460463.9529650,3.0450000
316254876,"1575.01","FP",2.4611008,2459935.1263640,3.1300000
327011842,"1576.01","FP",0.7838790,2459883.1064560,1.4870966
332154944,"1577.01","FP",0.9983700,2458791.3688200,1.6320000
348135793,"1578.01","FP",1.9774100,2458791.5867800,6.5490000
354400186,"1579.01","FP",9.0776800,2458794.2817200,2.7800000
403136413,"158.01","FP",2.5126600,2458326.3781100,2.4110000
354469661,"1580.01","KP",4.7947749,2460633.6657220,4.7990000
374400599,"1582.01","FP",1.8932775,2460649.1174400,3.1180000
403256331,"1583.01","FP",3.7718800,2458765.8212300,2.9230000
418987806,"1584.01","FP",0.8865400,2460633.0857870,1.6790000
444415148,"1585.01","FP",1.8364100,2458764.8746000,2.2220000
445144327,"1586.01","PC",1.8079400,2458765.6788900,2.1700000
458914949,"1587.01","FP",12.5343031,2459924.6811140,4.5720000
403287048,"152.01","FP",7.0077600,2458327.9233700,2.6800000
269238073,"1520.01","FP",6.1461734,2459878.5124290,5.3860000
366074069,"1521.01","FP",4.1812866,2459905.3977120,4.3940000
367102581,"1522.01","FP",2.9798592,2459739.7985910,2.7370000
387413037,"1523.01","FP",6.7269400,2458738.9502800,2.6490000
314338017,"1524.01","FP",10.9554897,2459837.0250750,6.7720000
276380902,"1525.01","FP",0.6171788,2460421.6939890,1.4330000
313761775,"1526.01","FP",1.5309799,2460421.8725580,1.3700000
202375913,"1527.01","PC",5.0625809,2460600.8892840,3.6900000
285543785,"1528.01","APC",9.9385448,2460441.8429670,3.9330000
312259170,"1529.01","FP",0.8229000,2458764.9405400,2.0680000
231081369,"153.01","APC",7.6316384,2460069.8673580,2.0540000
312469860,"1530.01","FP",0.5026100,2458764.7936200,1.1270000
312678993,"1531.01","APC",0.5175204,2459882.4970220,1.0433667
327579226,"1532.01","PC",8.9054070,2460446.0024890,2.7100000
345143460,"1533.01","PC",3.6458046,2460446.4218050,1.8280000
345143460,"1533.02","PC",8.0637954,2460442.5449630,0.8040000
354600221,"1534.01","FP",1.4185300,2458764.8169800,2.7280000
420288086,"1535.01","FP",6.5344463,2459906.5777960,2.7740000
445137888,"1536.01","FP",2.0136530,2459882.9513150,2.1214907
173612049,"1537.01","PC",6.4902646,2459874.8745990,2.5450000
177244357,"1538.01","PC",6.5469200,2458768.8470700,4.5890000
252636888,"1539.01","FP",2.5902660,2459880.2809400,4.3780000
389525208,"154.01","FP",6.7465700,2458329.3608500,1.8030000
318746829,"1540.01","FP",5.2273176,2460421.2334950,3.5720000
319068154,"1541.01","FP",3.7983639,2460423.4015810,1.5940000
367607434,"1542.01","FA",8.2916000,2458744.4435300,3.3610000
431585347,"1543.01","FP",5.1366400,2458766.2079300,4.4500000
455791689,"1544.01","PC",1.2918334,2460609.8816500,1.4290000
127425841,"1545.01","FP",1.5166573,2459880.3194800,1.6070000
194203348,"1546.01","PC",1.1334500,2458764.8332400,1.8940000
409520860,"1547.01","FP",0.7193300,2458765.1141600,1.4740000
440100539,"1548.01","FA",12.6017000,2458769.3236300,4.8350000
191146556,"1549.01","FP",2.5798051,2459881.3309910,3.4130000
129637892,"155.01","PC",5.4499753,2460168.8137690,4.3190000
241065596,"1550.01","FP",1.6256942,2459907.9490100,1.9880000
288348498,"1551.01","PC",1.6754600,2458765.1113800,1.2020000
326919774,"1552.01","FP",7.5719300,2458771.7721900,2.6560000
387260717,"1621.01","PC",6.4536240,2459659.5793620,3.5820000
388076005,"1622.01","FP",1.7126115,2459880.6901810,3.1280000
407394748,"1623.01","FP",0.7522775,2460311.8828750,1.0730000
461387302,"1624.01","FP",5.8089284,2460630.6115720,5.1370000
470852531,"1625.01","FP",1.4944600,2458765.5340400,2.1140000
157586003,"1626.01","KP",3.3326189,2459391.1849960,3.5620066
424435940,"1627.01","KP",5.0172146,2459393.3752480,3.7363301
284475976,"1628.01","KP",2.1436364,2459825.4595270,3.1539349
310003988,"1629.01","KP",4.5421594,2459686.2047820,4.2940000
179317684,"163.01","CP",4.2311173,2458544.6702930,4.3531635
317597583,"1630.01","CP",12.0557353,2460654.5671850,1.9590000
29054413,"1631.01","APC",15.2521892,2458795.5115020,1.3463514
51024887,"1632.01","FP",8.2491871,2458797.3449980,4.9807847
165551882,"1633.01","FA",12.1582804,2458798.1042170,2.1406837
201186294,"1634.01","CP",0.9893300,2458791.5150010,1.0357615
230086768,"1635.01","FP",34.9270483,2458736.1307620,2.7546907
269892793,"1636.01","FP",1.7729239,2459882.4834250,1.8255671
286355915,"1637.01","FP",4.0766840,2459885.6663660,4.4132181
312862941,"1638.01","PC",0.9150623,2459908.4410500,0.6662728
348673213,"1639.01","FP",0.9014650,2458791.4680470,2.5562155
79395355,"164.01","FP",7.3189800,2458328.3373300,3.7710000
396562848,"1640.01","CP",1.9495403,2459767.3731060,0.8060618
422923265,"1641.01","PC",1.8646725,2459906.8636020,1.0280000
229940491,"1642.01","APC",37.4590076,2459747.9141710,2.8630000
298647682,"1643.01","PC",20.0795217,2459815.9531550,1.2186554
22843856,"1644.01","FP",1.8497201,2459521.6186330,1.7570000
184679932,"1645.01","FP",2.1721416,2458791.4255460,2.7480823
387527558,"1646.01","FA",3.6239090,2458794.1033560,2.6568012
154927364,"1647.01","FP",6.9744232,2460334.9440970,2.1240000
376353509,"1648.01","CP",7.3315684,2460467.8809260,1.2870000
116608612,"1649.01","FP",3.4557863,2460310.7184750,2.1640000
350743714,"165.01","FP",7.7576430,2460746.6197670,2.8561356
122485078,"1650.01","FP",9.1505000,2458822.0987400,2.9860000
138168780,"1651.01","KP",3.7649949,2460474.1819870,2.6420000
50120414,"1588.01","PC",3.5810830,2459932.2665670,3.4540000
52041724,"1589.01","FP",35.4028219,2458942.4222740,4.2210000
394657039,"159.01","PC",3.7628372,2459382.2327090,3.9560000
71854745,"1590.01","FP",3.1031500,2458793.5101400,3.5350000
186599508,"1592.01","FP",5.6318074,2458794.8964100,3.4553092
192372961,"1593.01","FP",2.0631300,2458792.2964400,2.1570000
201154493,"1594.01","FP",1.5123300,2458792.1989000,2.5900000
385105624,"1595.01","FP",1.7498117,2460662.1696290,1.6410000
431899140,"1596.01","FP",1.9734615,2459928.9349250,3.6900000
68152139,"1597.01","FP",0.7377200,2458792.4652500,1.0570000
67418624,"1598.01","PC",1.1020719,2459908.0345550,0.8640000
129979528,"1599.01","KP",1.2198382,2459883.1987880,2.8341804
253917293,"160.01","FP",4.6080000,2458327.3762700,3.3830000
187029841,"1600.01","FP",0.3611120,2459909.8051310,0.7560000
139375960,"1601.01","CP",5.3315500,2458793.2772800,6.1910000
129991079,"1602.01","FA",6.1595200,2458792.5041200,3.8340000
73448352,"1603.01","KP",4.7321735,2460630.4196080,2.5890000
118301361,"1604.01","FP",3.4660800,2458793.3982800,4.4030000
101037590,"1605.01","CP",8.7094632,2459896.1326450,3.0270000
