kepid,kepler_name,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration
5988031,,"K01047.01","FALSE POSITIVE",2.55549176,134.50078,9.083
7684873,,"K00014.01","FALSE POSITIVE",2.947376671,171.522978,2.0911
8559644,"Kepler-111 c","K00139.01","CONFIRMED",224.7789355,142.095338,11.1899
2851100,,"K01104.01","FALSE POSITIVE",0.890110752,133.2647,0.8774
3130300,,"K01105.01","FALSE POSITIVE",5.76573396,133.30941,2.924
3240158,"Kepler-769 b","K01106.01","CONFIRMED",7.42608123,139.90039,3.6379
3240158,"Kepler-769 c","K01106.02","CONFIRMED",15.9868932,137.5964,4.158
3228959,,"K01107.01","FALSE POSITIVE",0.73094589,133.68876,4.32
3218908,"Kepler-770 b","K01108.01","CONFIRMED",18.92537246,149.49558,3.9835
10341913,,"K01172.01","FALSE POSITIVE",0.933749106,134.31831,4.256
10480921,,"K01173.01","FALSE POSITIVE",2.037440623,133.59962,3.442
10287723,,"K01174.01","CANDIDATE",129995.7784,393.59962,9.408
10350571,"Kepler-784 b","K01175.01","CONFIRMED",31.5925809,142.9649,13.566
10350571,"Kepler-784 c","K01175.02","CONFIRMED",17.157236,133.68951,11.284
3749365,"Kepler-785 b","K01176.01","CONFIRMED",1.97376085,178.6894194,1.82542
11013201,,"K00972.01","CANDIDATE",13.118962443,261.539434,4.3045
11673674,,"K00133.01","FALSE POSITIVE",4.618767792,133.386535,5.9957
11013201,,"K00972.02","CANDIDATE",7.82187328,123.49907,3.8417
9414417,,"K00974.01","CANDIDATE",53.5057611,172.98304,10.5616
3632418,"Kepler-21 b","K00975.01","CONFIRMED",2.785821236,260.83731,3.5599
3441784,,"K00976.01","FALSE POSITIVE",52.56901867,184.971267,6.7507
5820218,,"K01048.01","FALSE POSITIVE",3.411758679,133.18086,3.158
5876368,,"K01049.01","FALSE POSITIVE",0.525426427,133.187901,1.0801
5809890,"Kepler-755 b","K01050.01","CONFIRMED",1.269091415,133.343682,1.4647
5809890,"Kepler-755 c","K01050.02","CONFIRMED",2.853133997,133.79678,1.465
6131236,"Kepler-1734 b","K01051.01","CONFIRMED",6.79685353,138.11324,3.1702
9048161,,"K00146.01","FALSE POSITIVE",8.667822346,137.341841,4.9658
3218908,"Kepler-770 c","K01108.02","CONFIRMED",1.475323222,131.83272,2.3155
3218908,"Kepler-770 d","K01108.03","CONFIRMED",4.15246118,134.57991,2.5755
3235672,,"K01109.01","FALSE POSITIVE",6.7210783,134.7775984,7.46
2837111,"Kepler-771 b","K01110.01","CONFIRMED",8.7348852,135.0818,4.49
3120276,,"K01111.01","FALSE POSITIVE",10.26547688,136.49663,3.733
2307199,,"K00151.01","CANDIDATE",13.4471791,132.830555,3.0454
3547091,,"K01177.01","FALSE POSITIVE",3.305577989,180.68154,2.5903
3869825,,"K01178.01","FALSE POSITIVE",4.800653901,134.365782,9.0419
3655332,,"K01179.01","FALSE POSITIVE",15.06649901,140.654788,5.9885
4042026,,"K01180.01","FALSE POSITIVE",34.82008158,163.015559,11.1711
3344419,,"K01181.01","FALSE POSITIVE",0.651784374,133.111707,2.0141
11192141,,"K00977.01","FALSE POSITIVE",1.353771892,261.43662,7.012
11494130,,"K00978.01","FALSE POSITIVE",18.95491633,262.46677,24.249
5648449,,"K00979.01","FALSE POSITIVE",4.348866254,262.72768,3.2797
12167361,,"K00980.01","FALSE POSITIVE",47.93094546,179.096467,2.6897
8607720,,"K00981.01","FALSE POSITIVE",3.99751422,261.7243,3.686
1433962,,"K00982.01","FALSE POSITIVE",1.592633181,133.9243804,5.5605
9032900,,"K00134.01","CONFIRMED",67.5923754,151.75056,12.249
5956342,"Kepler-265 c","K01052.01","CONFIRMED",17.02902786,143.33395,4.645
5956342,"Kepler-265 b","K01052.02","CONFIRMED",6.84619236,132.17265,3.529
5956342,"Kepler-265 e","K01052.03","CONFIRMED",67.8321638,125.881,7.358
5956342,"Kepler-265 d","K01052.04","CONFIRMED",43.1312147,166.26105,3.198
5956656,"Kepler-756 b","K01053.01","CONFIRMED",1.224866441,133.20824,1.7086
3109930,"Kepler-1736 b","K01112.01","CONFIRMED",37.8102649,158.35799,8.733
2854914,"Kepler-268 b","K01113.01","CONFIRMED",25.93406406,149.76273,4.6142
2854914,"Kepler-268 c","K01113.02","CONFIRMED",83.4463485,158.68061,6.536
3337425,,"K01114.01","FALSE POSITIVE",7.04710032,139.79737,2.926
3116412,"Kepler-772 b","K01115.01","CONFIRMED",12.99204853,136.32016,6.0175
3865567,,"K01182.01","FALSE POSITIVE",11.11620211,133.100575,4.211
3544689,,"K01183.01","FALSE POSITIVE",1.922861499,134.658644,3.5734
4037164,,"K01184.01","FALSE POSITIVE",0.635445336,134.184037,1.8592
3443790,,"K01185.01","FALSE POSITIVE",1.665784138,133.863028,1.8946
3966912,,"K01186.01","FALSE POSITIVE",55.6639167,156.35017,23.546
8394721,"Kepler-79 d","K00152.01","CONFIRMED",52.09081627,158.744665,8.6388
11607193,,"K00983.01","FALSE POSITIVE",7.1548608,266.04847,7.694
1161345,"Kepler-1973 b","K00984.01","CONFIRMED",4.28746668,262.06245,1.5693
10227501,,"K00985.01","FALSE POSITIVE",2.002779769,261.95791,2.231
2854698,"Kepler-260 b","K00986.01","CONFIRMED",8.18739443,260.86931,3.0472
2854698,"Kepler-260 c","K00986.02","CONFIRMED",76.0498163,161.71445,7.158
8559644,"Kepler-111 b","K00139.02","CONFIRMED",3.341799486,141.35472,2.9254
6032981,,"K01054.01","FALSE POSITIVE",3.3226948,134.444,3.568
5866099,,"K01055.01","FALSE POSITIVE",36.97708808,133.62681,4.737
5964985,,"K01056.01","FALSE POSITIVE",1.851409163,133.17995,10.232
6066416,,"K01057.01","FALSE POSITIVE",1.303859704,134.21201,2.8239
1996679,,"K00147.01","FALSE POSITIVE",145.5624926,146.0588,5.4126
2849805,"Kepler-773 b","K01116.01","CONFIRMED",3.749105745,135.10837,1.9826
3114811,"Kepler-774 b","K01117.01","CONFIRMED",11.08956602,141.76142,6.2877
2853446,,"K01118.01","CANDIDATE",7.37290344,137.60991,2.172
3003992,,"K01119.01","FALSE POSITIVE",7.24476126,139.10497,2.3145
3942446,,"K01193.01","CANDIDATE",119.0624882,149.22223,3.1188
3554031,"Kepler-415 c","K01194.01","CONFIRMED",8.70798309,363.05638,2.4904
3554031,,"K01194.02","CANDIDATE",14.8623076,354.57297,3.161
3554031,"Kepler-415 b","K01194.03","CONFIRMED",4.17634276,352.99674,2.335
8394721,"Kepler-79 c","K00152.02","CONFIRMED",27.40229859,133.6284,6.8491
7295235,"Kepler-743 b","K00987.01","CONFIRMED",3.179267286,261.841607,1.0246
2302548,"Kepler-261 b","K00988.01","CONFIRMED",10.38122447,268.02421,2.715
2302548,"Kepler-261 c","K00988.02","CONFIRMED",24.5709023,135.87209,3.587
10743597,,"K00989.01","FALSE POSITIVE",81.221876,184.26164,4.1135
10743597,,"K00989.02","FALSE POSITIVE",0.817026268,132.835239,2.0799
9818381,"Kepler-43 b","K00135.01","CONFIRMED",3.024092505,132.4168573,2.8021
6124941,,"K01058.01","FALSE POSITIVE",5.670155713,136.201739,0.9361
6060203,"Kepler-757 b","K01059.01","CONFIRMED",1.022678654,133.45422,1.3712
5880320,"Kepler-758 b","K01060.01","CONFIRMED",12.10968709,140.21258,6.3461
5880320,"Kepler-758 c","K01060.02","CONFIRMED",4.75796103,137.69636,4.66
5880320,"Kepler-758 d","K01060.03","CONFIRMED",20.4972755,147.43894,8.536
3003992,,"K01119.02","FALSE POSITIVE",13.55480534,139.81609,2.288
6307537,,"K01120.01","FALSE POSITIVE",29.74454668,172.386652,23.2842
6359798,,"K01121.01","FALSE POSITIVE",14.15402428,140.698466,4.47001
6311681,,"K01122.01","FALSE POSITIVE",0.844786082,134.216987,3.5289
6365321,,"K01123.01","FALSE POSITIVE",0.848483947,133.585301,1.4451
6301035,,"K01124.01","FALSE POSITIVE",11.99097576,143.28437,5.7401
3859079,"Kepler-786 b","K01199.01","CONFIRMED",53.5292702,147.86464,5.668
3557493,,"K01200.01","FALSE POSITIVE",0.393726813,133.310396,2.95
4061149,"Kepler-1741 b","K01201.01","CONFIRMED",2.757584622,133.05017,0.9267
3444588,"Kepler-787 b","K01202.01","CONFIRMED",0.928310036,133.80358,1.1899
8394721,"Kepler-79 b","K00152.03","CONFIRMED",13.48457668,136.61808,5.0197
3962243,"Kepler-276 c","K01203.01","CONFIRMED",31.8841473,160.20696,6.122
10743597,,"K00989.03","CANDIDATE",16.15811112,143.00233,6.049
10015516,,"K00990.01","FALSE POSITIVE",67.69213907,138.534171,51.349
10154388,"Kepler-744 b","K00991.01","CONFIRMED",12.06222962,138.22229,2.0584
1432789,"Kepler-745 b","K00992.01","CONFIRMED",9.93146307,136.49128,5.678
1718189,"Kepler-262 c","K00993.01","CONFIRMED",21.85362905,144.32031,3.439
5880320,"Kepler-758 e","K01060.04","CONFIRMED",8.19345065,138.99617,5.234
5130369,,"K00140.01","FALSE POSITIVE",19.97867,137.17061,10.168
6037187,"Kepler-759 b","K01061.01","CONFIRMED",41.8059544,142.81919,6.057
6147122,,"K01062.01","FALSE POSITIVE",15.45158184,142.21096,2.406
8257407,,"K01063.01","FALSE POSITIVE",89.698168533,176.3060152,5.5418
8218274,,"K01064.01","FALSE POSITIVE",1.187352427,133.465454,4.999
3964562,,"K00015.01","FALSE POSITIVE",3.012476582,135.259271,3.1424
5735762,"Kepler-48 b","K00148.01","CONFIRMED",4.77800306,124.061465,2.7361
6292162,,"K01125.01","FALSE POSITIVE",7.814839231,357.519981,3.0122
6307521,,"K01126.01","FALSE POSITIVE",29.7452499,157.38519,22.695
6359320,"Kepler-269 b","K01127.01","CONFIRMED",5.32667299,357.12617,3.4045
3848972,,"K01187.01","FALSE POSITIVE",0.741057213,131.947273,1.05299
3860441,,"K01188.01","FALSE POSITIVE",2.988085455,133.27252,3.68
3765771,,"K01189.01","FALSE POSITIVE",2.783883492,133.227846,2.4546
3557341,,"K01190.01","FALSE POSITIVE",0.393727296,178.587454,3.02
3859628,"Kepler-1740 b","K01191.01","CONFIRMED",8.17242644,361.20157,3.902
3644071,,"K01192.01","CANDIDATE",1295.362215,176.10646,28.297
1718189,"Kepler-262 b","K00993.02","CONFIRMED",13.0607936,137.63148,3.215
1431122,,"K00994.01","CANDIDATE",4.2989201,132.86187,2.747
3858949,,"K00995.01","FALSE POSITIVE",25.9518461,154.88212,14.581
3858824,,"K00996.01","FALSE POSITIVE",25.9518536,154.88278,14.755
2157247,,"K00997.01","FALSE POSITIVE",5.68628739,135.89269,17.573
7601633,,"K00136.01","FALSE POSITIVE",15.663886949,147.395712,2.4775
8242681,,"K01065.01","FALSE POSITIVE",4.020628573,133.638478,4.4085
8260218,,"K01066.01","CANDIDATE",5.714817603,355.00831,3.14126
8246781,,"K01067.01","FALSE POSITIVE",185.02288222,273.185533,4.87326
8264070,,"K01068.01","FALSE POSITIVE",2.897432135,450.75739,3.1793
8222813,"Kepler-760 b","K01069.01","CONFIRMED",8.70420525,357.55941,2.9385
6359320,"Kepler-269 c","K01127.02","CONFIRMED",8.1280933,358.68367,3.727
6359320,,"K01127.03","CANDIDATE",2.83668931,353.81531,3.031
6362874,"Kepler-775 b","K01128.01","CONFIRMED",0.974868896,133.076265,1.6191
6272413,"Kepler-776 b","K01129.01","CONFIRMED",4.89721006,133.39852,1.812
8279765,,"K01130.01","FALSE POSITIVE",2.757794163,135.232863,2.7644
8330548,,"K01132.01","FALSE POSITIVE",1.914158508,134.644919,3.2917
3348082,,"K01196.01","FALSE POSITIVE",3.98216698,135.52749,2.396
3853673,,"K01197.01","FALSE POSITIVE",0.643794198,133.984483,1.5662
3447722,"Kepler-275 c","K01198.01","CONFIRMED",16.08832318,139.49184,5.731
3447722,"Kepler-275 b","K01198.02","CONFIRMED",10.30067919,142.74251,4.885
3447722,"Kepler-275 d","K01198.03","CONFIRMED",35.6757453,145.00717,7.381
3447722,,"K01198.04","CANDIDATE",1.00861677,132.109479,0.91
1432214,,"K00998.01","FALSE POSITIVE",161.78832712,214.039,5.31
2165002,"Kepler-263 b","K00999.01","CONFIRMED",16.56806842,146.15285,4.2647
2165002,"Kepler-263 c","K00999.02","CONFIRMED",47.3329299,151.41614,2.708
2441728,,"K01000.01","FALSE POSITIVE",0.856895349,133.67521,1.3078
1871056,"Kepler-264 b","K01001.01","CONFIRMED",40.8065333,155.71586,13.135
8222813,"Kepler-760 c","K01069.02","CONFIRMED",2.46697039,354.93093,1.6345
12105051,,"K00141.01","CANDIDATE",2.624234833,132.304988,1.3874
8240904,"Kepler-266 b","K01070.01","CONFIRMED",6.61836309,360.36694,3.6813
8240904,"Kepler-266 c","K01070.02","CONFIRMED",107.7214092,354.19522,8.042
8240904,,"K01070.03","CANDIDATE",92.77779,367.6112,6.64
8374494,,"K01133.01","FALSE POSITIVE",5.251916208,357.321883,4.9095
5735762,"Kepler-48 c","K00148.02","CONFIRMED",9.673958488,125.339418,3.2641
8414907,,"K01134.01","FALSE POSITIVE",100.3039228,277.0607,8.702
8414907,,"K01134.02","FALSE POSITIVE",200.61103346,456.84444,7.13
8397446,,"K01135.01","FALSE POSITIVE",0.986620248,448.5959,3.9722
8386035,,"K01136.01","FALSE POSITIVE",1.63484631,134.512115,6.11
3962243,"Kepler-276 b","K01203.02","CONFIRMED",14.12847677,142.8971,3.685
3962243,"Kepler-276 d","K01203.03","CONFIRMED",48.6478543,172.1271,5.464
3438507,"Kepler-788 b","K01204.01","CONFIRMED",8.39842977,136.31152,6.344
3869014,"Kepler-789 b","K01205.01","CONFIRMED",8.63847391,139.94684,5.4566
3756801,,"K01206.01","CANDIDATE",422.917678,448.49648,31.274
1871056,"Kepler-264 c","K01001.02","CONFIRMED",140.10765,216.21749,18.503
1865042,"Kepler-746 b","K01002.01","CONFIRMED",3.4815917,132.98828,1.8069
2438502,,"K01003.01","FALSE POSITIVE",8.360616221,172.264978,7.5385
2309585,,"K01004.01","FALSE POSITIVE",1.838514968,352.72266,2.7391
5780460,"Kepler-747 b","K01005.01","CONFIRMED",35.61760233,197.03573,8.4559
8244190,,"K01071.01","FALSE POSITIVE",1.09206833,133.19403,1.8596
8229696,"Kepler-761 b","K01072.01","CONFIRMED",10.12805158,139.1159,3.517
8262210,,"K01073.01","FALSE POSITIVE",1.613001111,178.52846,2.394
10272640,"Kepler-762 b","K01074.01","CONFIRMED",3.770551475,357.11836,3.8077
10232123,,"K01075.01","FALSE POSITIVE",1.343767797,133.275862,1.9405
10223616,,"K01076.01","FALSE POSITIVE",29.12436474,142.16154,3.4209
8415745,,"K01138.01","FALSE POSITIVE",31.82814583,366.704854,2.917
8378634,,"K01139.01","FALSE POSITIVE",3.629442796,134.70066,5.63
8397675,,"K01140.01","FALSE POSITIVE",0.553261874,133.446605,0.8875
8346392,"Kepler-777 b","K01141.01","CONFIRMED",5.72812616,135.18066,2.0295
8288947,"Kepler-778 b","K01142.01","CONFIRMED",3.75574267,133.4333,2.2911
8312852,,"K01143.01","FALSE POSITIVE",7.44042933,134.76331,2.991
9480189,"Kepler-257 c","K00941.01","CONFIRMED",6.581477136,174.787814,3.0896
11974540,"Kepler-470 b","K00129.01","CONFIRMED",24.669192732,132.864236,7.03515
9480189,"Kepler-257 b","K00941.02","CONFIRMED",2.382652873,170.66626,1.8888
9480189,"Kepler-257 d","K00941.03","CONFIRMED",24.66461416,189.02031,2.8579
9512687,"Kepler-735 b","K00942.01","CONFIRMED",11.51517167,174.85855,2.006
8644288,"Kepler-18 c","K00137.01","CONFIRMED",7.641567589,135.407564,3.41018
5738346,,"K01006.01","FALSE POSITIVE",30.6113932,374.6216,3.576
1725016,"Kepler-748 b","K01007.01","CONFIRMED",7.40742502,355.49652,3.675
1722276,,"K01008.01","FALSE POSITIVE",569.934135,248.94045,4.1904
892772,,"K01009.01","FALSE POSITIVE",5.09246539,357.53594,3.659
1027438,,"K01010.01","FALSE POSITIVE",110.61576622,145.83537,5
10268907,,"K01077.01","FALSE POSITIVE",1.103971357,354.58216,0.926
5446285,"Kepler-88 b","K00142.01","CONFIRMED",10.916108342,133.009227,3.6496
10166274,"Kepler-267 b","K01078.01","CONFIRMED",3.353732008,134.869597,1.4598
10166274,"Kepler-267 c","K01078.02","CONFIRMED",6.877446033,132.08426,1.3692
10166274,"Kepler-267 d","K01078.03","CONFIRMED",28.46464804,158.03986,2.6657
10153827,,"K01079.01","FALSE POSITIVE",0.293630085,133.584241,2.3857
5735762,"Kepler-48 d","K00148.03","CONFIRMED",42.89645024,146.0613,5.6897
8302450,,"K01144.01","FALSE POSITIVE",2.44199803,134.57095,2.759
8313667,,"K01145.01","CANDIDATE",30.5872153,162.8842,5.3698
8351704,"Kepler-779 b","K01146.01","CONFIRMED",7.09712124,136.34514,2.1059
8299955,,"K01147.01","FALSE POSITIVE",2.6827683,134.25535,2.957
9513865,"Kepler-736 b","K00943.01","CONFIRMED",3.601465336,171.99184,2.2753
9595686,,"K00944.01","FALSE POSITIVE",3.108251172,170.244566,2.5048
9605514,"Kepler-1666 b","K00945.01","CONFIRMED",25.8474958,188.874,5.985
9605514,"Kepler-1666 c","K00945.02","CONFIRMED",40.715561,146.36485,6.894
9661877,,"K00946.01","FALSE POSITIVE",20.42720701,176.71737,3.447
5728283,,"K01011.01","FALSE POSITIVE",6.198273591,183.3731434,7.53837
8127639,,"K01012.01","FALSE POSITIVE",1.023471798,354.8182,2.3499
6047498,,"K01013.01","FALSE POSITIVE",0.51872711,133.676312,1.252
8125580,"Kepler-749 b","K01014.01","CONFIRMED",17.31711739,142.36094,3.1518
8158127,"Kepler-750 b","K01015.01","CONFIRMED",9.42889884,140.1046,4.4481
10158990,,"K01080.01","FALSE POSITIVE",1.096583368,133.61436,2.1188
10149023,,"K01081.01","CANDIDATE",9.95639775,134.29186,5.615
10141900,"Kepler-763 d","K01082.01","CONFIRMED",6.50327035,135.26657,2.591
10141900,"Kepler-763 c","K01082.02","CONFIRMED",4.09667624,133.09833,2.19
10141900,"Kepler-763 b","K01082.03","CONFIRMED",1.196548464,132.53363,1.2592
8410727,"Kepler-270 b","K01148.01","CONFIRMED",11.47609015,135.39622,5.046
8410727,"Kepler-270 c","K01148.02","CONFIRMED",25.2630467,134.18397,6.22
8349405,,"K01149.01","FALSE POSITIVE",7.1688266,136.23827,1.29
8278371,"Kepler-780 b","K01150.01","CONFIRMED",0.677374687,133.94573,1.8361
8280511,"Kepler-271 b","K01151.01","CONFIRMED",10.43547031,134.82462,3.4167
8280511,"Kepler-271 c","K01151.02","CONFIRMED",7.41084314,135.75425,3.245
9710326,"Kepler-737 b","K00947.01","CONFIRMED",28.59914031,189.92667,3.6567
9761882,"Kepler-738 b","K00948.01","CONFIRMED",24.58716355,173.70572,3.984
5297298,,"K00130.01","FALSE POSITIVE",34.193600311,155.2966351,5.41382
9766437,"Kepler-739 b","K00949.01","CONFIRMED",12.53248222,170.76535,4.0168
9772531,,"K00950.01","CANDIDATE",31.201692472,183.4076137,2.15663
9775938,"Kepler-258 b","K00951.01","CONFIRMED",13.19720694,171.545479,3.4872
8644288,"Kepler-18 d","K00137.02","CONFIRMED",14.85890852,128.154869,3.5252
8158127,"Kepler-750 c","K01015.02","CONFIRMED",4.08897299,135.76402,3.585
8176653,,"K01016.01","FALSE POSITIVE",2.866680334,134.066374,1.1264
8174625,"Kepler-751 b","K01017.01","CONFIRMED",17.44486016,141.6802,4.445
8183911,,"K01018.01","FALSE POSITIVE",8.30697421,137.08254,2.76
8179973,,"K01019.01","FALSE POSITIVE",2.49705175,135.3072596,3.79
10157458,"Kepler-764 b","K01083.01","CONFIRMED",7.33685101,138.5829,3.548
4649305,,"K00143.01","FALSE POSITIVE",22.65117451,140.337593,3.6895
10148521,,"K01084.01","FALSE POSITIVE",1.204274435,134.05838,1.3362
10118816,"Kepler-1735 b","K01085.01","CONFIRMED",7.71790675,139.15725,1.84
10122255,"Kepler-765 b","K01086.01","CONFIRMED",27.6652847,144.8714,6.633
3124412,,"K01087.01","FALSE POSITIVE",0.948950734,134.368152,4.0245
3835670,"Kepler-473 b","K00149.01","CONFIRMED",14.55730897,145.095012,7.7643
10287248,,"K01152.01","FALSE POSITIVE",4.722254104,178.243313,3.451
10351767,,"K01153.01","FALSE POSITIVE",0.635069939,134.0209283,2.07171
10295951,,"K01154.01","CANDIDATE",6.810823723,136.04667,7.98574
10342041,,"K01155.01","FALSE POSITIVE",0.933746515,133.387415,6.6522
10514770,,"K01156.01","FALSE POSITIVE",1.872421727,134.366162,1.5261
9775938,"Kepler-258 c","K00951.02","CONFIRMED",33.6528474,147.8025,3.9616
9787239,"Kepler-32 b","K00952.01","CONFIRMED",5.90127815,171.40674,2.1979
9787239,"Kepler-32 c","K00952.02","CONFIRMED",8.75209691,170.63671,2.3742
9787239,"Kepler-32 d","K00952.03","CONFIRMED",22.78078241,155.20408,3.3002
9787239,"Kepler-32 e","K00952.04","CONFIRMED",2.896005211,133.61228,1.6776
9787239,"Kepler-32 f","K00952.05","CONFIRMED",0.742957911,133.27936,0.6688
2309719,,"K01020.01","FALSE POSITIVE",54.35635067,164.070221,6.4345
2558363,,"K01021.01","FALSE POSITIVE",0.54624855,178.5614,2.0543
2716853,"Kepler-752 b","K01022.01","CONFIRMED",18.82744023,196.19088,4.664
2445154,,"K01023.01","FALSE POSITIVE",8.4120069,139.64745,3.923
2715135,"Kepler-753 b","K01024.01","CONFIRMED",5.747711909,133.29939,1.8923
8644288,"Kepler-18 b","K00137.03","CONFIRMED",3.504691252,133.511941,1.9811
3113266,,"K01088.01","FALSE POSITIVE",0.995861402,132.346819,1.1507
3247268,"Kepler-418 b","K01089.01","CONFIRMED",86.67856052,175.597013,10.1289
3247268,"Kepler-418 c","K01089.02","CONFIRMED",12.21828097,140.321095,2.6969
3232859,,"K01090.01","FALSE POSITIVE",8.387210055,138.903759,1.6477
3098184,,"K01091.01","FALSE POSITIVE",15.2384539,369.56902,19.292
2720309,,"K01092.01","FALSE POSITIVE",0.413334492,133.212225,2.3808
10342065,,"K01157.01","FALSE POSITIVE",0.93374614,133.388153,6.551
10352945,,"K01158.01","FALSE POSITIVE",6.47179275,356.38477,6.788
10354039,"Kepler-1737 b","K01159.01","CONFIRMED",64.617518,166.14425,5.796
10330115,"Kepler-781 b","K01160.01","CONFIRMED",13.21409607,140.58492,3.5641
10426656,"Kepler-272 c","K01161.01","CONFIRMED",6.05729966,135.92756,3.7419
9820483,"Kepler-740 b","K00953.01","CONFIRMED",3.584101048,170.427829,2.7316
9941662,"Kepler-13 b","K00013.01","CONFIRMED",1.763587535,120.5659254,3.16877
7778437,"Kepler-471 b","K00131.01","CONFIRMED",5.014234733,133.174289,4.589
9823457,"Kepler-259 b","K00954.01","CONFIRMED",8.11528727,174.52257,3.211
9823457,"Kepler-259 c","K00954.02","CONFIRMED",36.9250409,174.22246,4.9381
2574201,,"K01025.01","FALSE POSITIVE",37.4783492,157.31713,5.317
2166206,,"K01028.01","FALSE POSITIVE",8.09695764,140.74216,3.319
2164169,"Kepler-1732 b","K01029.01","CONFIRMED",32.3122867,133.867,6.569
2574338,"Kepler-1733 b","K01030.01","CONFIRMED",9.22961384,138.43961,2.235
2584163,"Kepler-754 b","K01031.01","CONFIRMED",14.5598556,135.95038,5.624
4180280,"Kepler-472 b","K00144.01","CONFIRMED",4.176254191,133.090415,3.6716
3239636,,"K01093.01","FALSE POSITIVE",0.528755447,133.38227,5.714
2721030,"Kepler-766 b","K01094.01","CONFIRMED",6.10027621,135.58656,4.7476
3329204,,"K01095.01","CANDIDATE",51.59809554,203.979914,2.0153
3230491,,"K01096.01","CANDIDATE",1500,315.33083,7.109
3340070,,"K01097.01","FALSE POSITIVE",10.9110487,142.52714,7.033
7626506,"Kepler-112 b","K00150.01","CONFIRMED",8.408878137,134.006366,3.4967
10426656,"Kepler-272 d","K01161.02","CONFIRMED",10.93725572,136.98549,3.0822
